order_id,customer_id,product_id,order_date,quantity,amount,order_status
ORD00068852,CUST015511,PROD0014,2024-09-03,2,65404.74,Pending
ORD00022010,CUST012372,PROD0039,2024-07-18,4,17873.84,Pending
ORD00049394,CUST014505,PROD0022,2024-11-27,2,18081.64,Returned
ORD00006310,CUST004540,PROD0070,2023-07-13,1,9545.38,Delivered
ORD00088958,CUST001029,PROD0011,2025-07-11,5,42988.8,Delivered
ORD00020160,CUST006055,PROD0013,2025-12-11,3,60614.22,Shipped
ORD00081444,CUST018910,PROD0092,2022-11-29,3,10722.99,Shipped
ORD00061618,CUST013687,PROD0011,2025-08-07,3,25793.28,Pending
ORD00030581,CUST009379,PROD0087,2023-09-09,1,4551.82,Delivered
ORD00037996,CUST011939,PROD0038,2023-11-16,1,19843.32,Shipped
ORD00052562,CUST013948,PROD0018,2024-06-22,1,22211.07,Cancelled
ORD00005116,CUST011613,PROD0070,2025-10-07,1,9545.38,Delivered
ORD00088836,CUST017957,PROD0038,2025-08-05,2,39686.64,Cancelled
ORD00026319,CUST002449,PROD0084,2024-04-29,1,1180.73,Shipped
ORD00019674,CUST015247,PROD0039,2023-07-01,3,13405.38,Pending
ORD00093589,CUST013937,PROD0064,2025-10-27,1,5688.31,Delivered
ORD00080599,CUST013484,PROD0090,2024-08-14,2,9809.16,Delivered
ORD00073267,CUST007593,PROD0056,2025-05-24,2,6745.54,Shipped
ORD00052049,CUST002419,PROD0020,2021-04-01,1,,Delivered
ORD00099943,CUST002764,PROD0083,2025-06-12,1,2057.5,Delivered
ORD00003317,CUST000673,PROD0052,2025-06-15,1,4368.31,Pending
ORD00001047,CUST016039,PROD0039,2023-07-25,1,4468.46,Delivered
ORD00070457,CUST002804,PROD0063,2025-03-10,5,9785.3,Delivered
ORD00047589,CUST011289,PROD0036,2025-07-18,1,7562.38,Delivered
ORD00048851,CUST011042,PROD0085,2025-03-10,3,12851.16,Delivered
ORD00055623,CUST005018,PROD0055,2022-08-01,1,710.95,Delivered
ORD00055001,CUST009235,PROD0072,2024-03-31,6,36119.1,Delivered
ORD00023124,CUST016175,PROD0029,2024-12-30,1,12766.47,Cancelled
ORD00062732,CUST015483,PROD0084,2022-07-12,1,1180.73,Delivered
ORD00099631,CUST007346,PROD0055,2025-10-16,3,2132.85,Delivered
ORD00089099,CUST016594,PROD0003,2024-04-21,3,136292.07,Delivered
ORD00084338,CUST013155,PROD0004,2024-11-14,2,72127.98,Delivered
ORD00037895,CUST011155,PROD0006,2025-03-07,1,33376.62,Delivered
ORD00002522,CUST008304,PROD0091,2024-11-18,8,1583.36,Delivered
ORD00047336,CUST019231,PROD0003,2025-06-22,2,90861.38,Pending
ORD00068721,CUST002559,PROD0010,2022-09-09,1,2820.76,Returned
ORD00006553,CUST000297,PROD0052,2025-09-08,2,8736.62,Returned
ORD00035272,CUST005321,PROD0023,2025-10-15,1,2058.44,Pending
ORD00003457,CUST012540,PROD0098,2023-11-26,2,5022.16,Delivered
ORD00047578,CUST009929,PROD0014,2025-09-05,2,65404.74,Delivered
ORD00091893,CUST003411,PROD0098,2025-03-26,1,2511.08,Delivered
ORD00014328,CUST002394,PROD0088,2024-05-17,1,327.43,Delivered
ORD00072658,CUST007118,PROD0035,2025-04-16,2,34805.58,Pending
ORD00088884,CUST016943,PROD0075,2022-12-17,3,3383.85,Shipped
ORD00007154,CUST003345,PROD0081,2024-07-03,2,1978.82,Delivered
ORD00079261,CUST000799,PROD0090,2025-01-14,1,4904.58,Pending
ORD00002396,CUST019119,PROD0080,2025-11-26,3,1667.4,Delivered
ORD00048273,CUST011723,PROD0026,2025-08-09,2,21672.82,Pending
ORD00077239,CUST000375,PROD0045,2023-08-05,1,1233.03,Shipped
ORD00060764,CUST019936,PROD0074,2025-07-26,1,838.22,Cancelled
ORD00057722,CUST003347,PROD0021,2024-11-21,1,12283.8,Delivered
ORD00092057,CUST001008,PROD0006,2025-06-18,3,100129.86,Delivered
ORD00013766,CUST013591,PROD0008,2024-06-17,2,56010.44,Delivered
ORD00075038,CUST012036,PROD0003,2025-01-30,4,181722.76,Shipped
ORD00007420,CUST009544,PROD0088,2024-12-15,3,982.29,Delivered
ORD00047322,CUST000479,PROD0005,2025-10-27,1,30790.57,Delivered
ORD00046599,CUST008017,PROD0070,2025-09-09,1,9545.38,Delivered
ORD00026138,CUST018857,PROD0014,2023-12-18,10,327023.7,Delivered
ORD00058482,CUST007228,PROD0095,2022-08-11,3,5369.22,Delivered
ORD00019880,CUST015061,PROD0096,2025-06-12,5,15097.95,Shipped
ORD00023987,CUST019222,PROD0023,2025-04-09,1,2058.44,Returned
ORD00095148,CUST008335,PROD0043,2025-12-15,4,1083.92,Shipped
ORD00034028,CUST012389,PROD0068,2025-02-26,1,6416.74,Pending
ORD00093426,CUST018750,PROD0057,2025-11-28,1,1501.17,Delivered
ORD00077129,CUST013832,PROD0002,2025-09-08,1,46811.42,Delivered
ORD00008562,CUST000319,PROD0015,2025-06-20,5,149377.55,Pending
ORD00021617,CUST000427,PROD0028,2025-12-26,4,64402.36,Delivered
ORD00017724,CUST019648,PROD0086,2025-12-23,2,350.18,Pending
ORD00088434,CUST002193,PROD0050,2025-11-29,2,7977.7,Delivered
ORD00083732,CUST010733,PROD0100,2025-09-21,1,386.41,Delivered
ORD00019815,CUST002404,PROD0053,2022-09-16,2,9772.82,Delivered
ORD00053753,CUST014342,PROD0063,2024-12-15,4,7828.24,Delivered
ORD00059532,CUST012972,PROD0078,2025-03-14,1,84.71,Delivered
ORD00054601,CUST007887,PROD0002,2025-09-01,4,187245.68,Pending
ORD00003285,CUST002217,PROD0044,2023-11-16,2,6636.76,Delivered
ORD00036249,CUST008331,PROD0016,2023-10-18,1,8756.5,Delivered
ORD00013587,CUST007958,PROD0049,2025-09-07,2,14252.2,Delivered
ORD00078351,CUST006453,PROD0034,2025-11-23,1,18768.9,Delivered
ORD00068859,CUST009207,PROD0045,2025-07-16,1,1233.03,Shipped
ORD00024796,CUST003156,PROD0002,2025-09-14,2,93622.84,pending
ORD00036019,CUST004683,PROD0056,2024-04-20,3,10118.31,Delivered
ORD00092019,CUST014979,PROD0095,2023-09-30,1,1789.74,Shipped
ORD00082453,CUST018255,PROD0057,2025-08-08,2,3002.34,Shipped
ORD00065774,CUST000637,PROD0014,2025-10-25,1,32702.37,Delivered
ORD00024260,CUST018718,PROD0028,2025-04-13,5,80502.95,Delivered
ORD00081853,CUST017239,PROD0073,2025-01-05,4,17974.72,Shipped
ORD00085164,CUST010947,PROD0095,2025-09-08,4,7158.96,Delivered
ORD00075411,CUST019252,PROD0037,2025-04-11,1,17899.56,Delivered
ORD00059870,CUST006637,PROD0016,2025-03-04,3,26269.5,Cancelled
ORD00044200,CUST014101,PROD0012,2023-03-14,6,284198.1,Delivered
ORD00013574,CUST014126,PROD0029,2025-09-03,3,38299.41,Delivered
ORD00076413,CUST003608,PROD0061,2024-03-12,2,4733.18,Returned
ORD00067290,CUST000783,PROD0052,2023-04-25,4,17473.24,Delivered
ORD00008647,CUST010721,PROD0027,2023-09-27,2,16149.92,Delivered
ORD00025495,CUST001973,PROD0049,2025-08-21,1,7126.1,Delivered
ORD00097453,CUST010018,PROD0042,2025-10-25,4,18036.28,Delivered
ORD00096778,CUST013927,PROD0006,2024-07-29,4,133506.48,Cancelled
ORD00040679,CUST014033,PROD0060,2025-02-20,2,1133.76,Delivered
ORD00038669,CUST009014,PROD0007,2024-01-15,2,41012.36,Delivered
ORD00042439,CUST017218,PROD0053,2025-09-18,3,14659.23,Pending
ORD00007735,CUST009357,PROD0098,2023-02-15,1,2511.08,Delivered
ORD00096149,CUST006670,PROD0065,2025-01-09,1,5435.24,Pending
ORD00017802,CUST008667,PROD0021,2023-12-16,4,49135.2,Delivered
ORD00019618,CUST008206,PROD0013,2025-07-17,6,121228.44,Returned
ORD00002814,CUST018379,PROD0013,2024-04-14,5,101023.7,Pending
ORD00011265,CUST017277,PROD0074,2025-10-17,1,838.22,Pending
ORD00020876,CUST018962,PROD0029,2022-01-21,4,51065.88,Delivered
ORD00039333,CUST016002,PROD0074,2023-05-09,5,4191.1,Shipped
ORD00001062,CUST000439,PROD0030,2024-10-30,8,156289.36,Delivered
ORD00086157,CUST003812,PROD0015,2025-12-24,3,89626.53,Delivered
ORD00043144,CUST017083,PROD0056,2025-06-19,3,10118.31,Delivered
ORD00039768,CUST019673,PROD0064,2025-08-18,2,11376.62,Delivered
ORD00075731,CUST017385,PROD0068,2025-02-28,5,32083.7,Shipped
ORD00056602,CUST000578,PROD0033,2024-08-10,3,57794.97,Delivered
ORD00043938,CUST002758,PROD0059,2025-06-23,1,1921.07,Delivered
ORD00046388,CUST003884,PROD0026,2025-11-28,2,21672.82,Delivered
ORD00055231,CUST003860,PROD0024,2021-11-06,5,44226.95,Delivered
ORD00099818,CUST001472,PROD0001,2025-04-29,1,28590.98,Delivered
ORD00089165,CUST012354,PROD0063,2025-06-13,5,9785.3,Cancelled
ORD00009361,CUST002099,PROD0018,2024-07-16,3,66633.21,Cancelled
ORD00035045,CUST006197,PROD0084,2025-09-01,2,2361.46,Delivered
ORD00091646,CUST018978,PROD0044,2025-09-18,1,3318.38,Delivered
ORD00095330,CUST014103,PROD0096,2025-08-06,2,6039.18,Cancelled
ORD00059643,CUST018686,PROD0047,2024-09-12,1,2768.8,Delivered
ORD00044659,CUST014081,PROD0046,2025-04-19,1,4883.18,Returned
ORD00070046,CUST019753,PROD0070,2022-09-24,5,47726.9,Pending
ORD00037538,CUST019207,PROD0027,2025-11-20,4,32299.84,Delivered
ORD00018516,CUST016232,PROD0026,2024-11-09,8,86691.28,Delivered
ORD00044242,CUST000212,PROD0070,2024-10-08,5,47726.9,Delivered
ORD00080829,CUST001847,PROD0032,2024-03-23,3,28234.98,Delivered
ORD00059220,CUST008125,PROD0050,2024-05-26,4,15955.4,Delivered
ORD00066958,CUST015184,PROD0015,2022-06-14,6,179253.06,Delivered
ORD00001935,CUST018482,PROD0002,2025-06-04,4,187245.68,Delivered
ORD00072046,CUST012104,PROD0050,2025-12-09,1,3988.85,Shipped
ORD00093829,CUST014670,PROD0058,2023-12-29,6,12289.98,Delivered
ORD00087120,CUST008841,PROD0059,2024-02-29,1,1921.07,Delivered
ORD00065550,CUST011546,PROD0023,2023-01-16,2,4116.88,returned 
ORD00000684,CUST003291,PROD0027,2022-10-20,1,8074.96,Shipped
ORD00082417,CUST019789,PROD0040,2025-07-16,2,3502.64,Delivered
ORD00065062,CUST014865,PROD0029,2024-11-14,2,25532.94,Delivered
ORD00023961,CUST003236,PROD0017,2024-06-18,8,236905.44,Delivered
ORD00059323,CUST012366,PROD9454,2025-08-07,2,2255.9,Delivered
ORD00030263,CUST017563,PROD0017,2023-07-07,1,29613.18,Shipped
ORD00028454,CUST007023,PROD0056,2025-08-11,1,3372.77,Delivered
ORD00072946,CUST012104,PROD0076,2025-02-09,3,3774.66,Delivered
ORD00011383,CUST015864,PROD0024,2025-01-02,4,35381.56,Delivered
ORD00089592,CUST002658,PROD0015,2025-04-13,1,29875.51,Delivered
ORD00048679,CUST001725,PROD0076,2023-10-14,1,1258.22,Shipped
ORD00040122,CUST011141,PROD0053,2025-01-17,3,,Shipped
ORD00094694,CUST017740,PROD0035,2023-12-28,1,17402.79,Delivered
ORD00051119,CUST006290,PROD0030,2025-07-15,1,19536.17,Delivered
ORD00094614,CUST009996,PROD0014,2024-04-06,3,98107.11,Delivered
ORD00062941,CUST012308,PROD0005,2024-05-29,2,61581.14,Shipped
ORD00037661,CUST011161,PROD0082,2024-04-01,1,1697.27,Pending
ORD00040926,CUST014914,PROD0089,2024-03-11,3,10494.66,Delivered
ORD00037897,CUST004199,PROD0014,2025-10-04,4,130809.48,Delivered
ORD00008738,CUST015040,PROD0073,2025-01-15,2,8987.36,Delivered
ORD00024818,CUST006742,PROD0028,2025-01-18,2,32201.18,Delivered
ORD00092531,CUST001679,PROD0092,2021-05-18,1,3574.33,Cancelled
ORD00008593,CUST013238,PROD0052,2025-09-14,1,4368.31,Delivered
ORD00076559,CUST016912,PROD0005,2022-10-04,3,92371.71,Delivered
ORD00019336,CUST008268,PROD0079,2025-03-30,1,1265.1,Returned
ORD00088268,CUST012623,PROD0062,2024-07-12,1,484.95,Shipped
ORD00049739,CUST007928,PROD0038,2023-08-11,3,59529.96,Delivered
ORD00039656,CUST004939,PROD0036,2024-11-20,3,22687.14,Delivered
ORD00044692,CUST010579,PROD0032,2025-08-12,2,18823.32,Delivered
ORD00011193,CUST001677,PROD0041,2025-08-09,1,2279.16,Delivered
ORD00019248,CUST010821,PROD0059,2023-05-09,1,1921.07,Delivered
ORD00060405,CUST014079,PROD0069,2025-10-05,2,13951.06,Delivered
ORD00025044,CUST004682,PROD0008,2023-05-28,3,84015.66,Pending
ORD00020352,CUST012547,PROD0004,2025-03-08,2,72127.98,Delivered
ORD00022970,CUST008980,PROD0055,2022-06-19,1,710.95,Delivered
ORD00095224,CUST007895,PROD0024,2024-01-19,1,8845.39,Delivered
ORD00020101,CUST014899,PROD0001,2023-02-15,1,28590.98,Delivered
ORD00081310,CUST000697,PROD0095,2025-12-10,2,3579.48,Delivered
ORD00031820,CUST015164,PROD0044,2025-10-27,4,13273.52,Delivered
ORD00084491,CUST012274,PROD0047,2025-09-23,2,5537.6,Pending
ORD00018901,CUST009777,PROD0026,2025-12-21,6,65018.46,Shipped
ORD00073598,CUST004880,PROD0028,2022-12-06,2,32201.18,Delivered
ORD00070676,CUST001349,PROD0041,2024-07-02,3,6837.48,Delivered
ORD00095214,CUST000364,PROD0094,2023-04-21,2,1055.1,Shipped
ORD00029132,CUST005320,PROD0009,2025-03-19,3,10649.43,Delivered
ORD00037955,CUST002512,PROD0071,2022-07-31,3,5394.66,Delivered
ORD00012542,CUST000580,PROD0078,2023-11-03,3,254.13,Delivered
ORD00053024,CUST018609,PROD0036,2024-06-09,5,37811.9,Delivered
ORD00000872,CUST001275,PROD0095,2025-02-06,6,10738.44,Pending
ORD00009814,CUST001386,PROD0063,2025-12-17,3,5871.18,Pending
ORD00091647,CUST005072,PROD0004,2025-09-26,3,108191.97,Pending
ORD00017516,CUST017930,PROD0063,2024-08-19,4,7828.24,Delivered
ORD00004583,CUST013145,PROD0027,2025-10-07,3,24224.88,Cancelled
ORD00043329,CUST008253,PROD0071,2025-12-23,6,10789.32,Shipped
ORD00004496,CUST005721,PROD0080,2025-06-19,1,555.8,Delivered
ORD00017648,CUST011003,PROD0025,2025-08-20,1,17815.55,Shipped
ORD00073437,CUST000164,PROD0067,2025-10-29,3,6651.18,Delivered
ORD00007041,CUST019549,PROD0029,2025-10-19,4,51065.88,Returned
ORD00043743,CUST003093,PROD0004,2022-08-08,1,36063.99,Delivered
ORD00087412,CUST013757,PROD0093,2024-07-13,1,1163.19,Returned
ORD00098284,CUST012361,PROD0038,2025-01-06,1,19843.32,Delivered
ORD00011580,CUST007551,PROD0006,2022-09-08,1,33376.62,Delivered
ORD00039791,CUST017959,PROD0020,2025-03-05,1,47592.58,Delivered
ORD00063777,CUST012561,PROD0002,2024-09-24,2,93622.84,Delivered
ORD00071686,CUST008330,PROD0075,2024-10-19,3,3383.85,Delivered
ORD00028930,CUST014355,PROD0005,2023-07-15,1,30790.57,Delivered
ORD00044270,CUST002288,PROD0034,2024-12-26,2,37537.8,Shipped
ORD00095383,CUST017824,PROD0098,2024-04-16,1,2511.08,Delivered
ORD00076577,CUST015516,PROD0092,2025-06-28,1,3574.33,Delivered
ORD00059681,CUST005213,PROD0054,2024-08-01,1,170.37,Delivered
ORD00022311,CUST000628,PROD0028,2025-06-08,2,32201.18,Delivered
ORD00021920,CUST019208,PROD0014,2025-08-19,1,32702.37,Delivered
ORD00004952,CUST008042,PROD0009,2024-08-01,2,7099.62,Delivered
ORD00037830,CUST016843,PROD0067,2025-07-29,4,8868.24,Delivered
ORD00033781,CUST000456,PROD0022,2024-10-16,8,72326.56,Shipped
ORD00097152,CUST010958,PROD0064,2025-01-26,6,34129.86,Delivered
ORD00066181,CUST011297,PROD0056,2024-09-02,2,6745.54,Delivered
ORD00089969,CUST013583,PROD0023,2025-08-21,1,2058.44,Delivered
ORD00035578,CUST017102,PROD0011,2023-03-09,3,25793.28,Pending
ORD00044367,CUST018225,PROD0092,2025-04-16,1,3574.33,Delivered
ORD00068936,CUST003375,PROD0093,2024-01-31,1,1163.19,Returned
ORD00007044,CUST018863,PROD0026,2024-07-08,3,32509.23,Delivered
ORD00059400,CUST002441,PROD0023,2025-07-23,8,16467.52,Delivered
ORD00036470,CUST009563,PROD0010,2023-04-30,3,8462.28,Shipped
ORD00068729,CUST018124,PROD0063,2025-05-29,6,11742.36,Delivered
ORD00071867,CUST011060,PROD0017,2023-12-28,4,118452.72,Delivered
ORD00071078,CUST008400,PROD0016,2024-01-07,4,35026.0,Delivered
ORD00091680,CUST018414,PROD0065,2023-12-08,2,10870.48,Shipped
ORD00038076,CUST000846,PROD0038,2023-09-02,1,19843.32,Delivered
ORD00031952,CUST002768,PROD0093,2025-08-04,2,2326.38,Delivered
ORD00081918,CUST013529,PROD0046,2023-11-24,1,4883.18,Delivered
ORD00048822,CUST009672,PROD0081,2024-03-21,4,3957.64,Delivered
ORD00047815,CUST011806,PROD0002,2025-09-10,2,93622.84,Shipped
ORD00074640,CUST016612,PROD0069,2024-04-07,5,34877.65,Shipped
ORD00011750,CUST010192,PROD0078,2025-05-15,1,84.71,Cancelled
ORD00084314,CUST017684,PROD0065,2025-11-08,1,5435.24,Delivered
ORD00005163,CUST014991,PROD0035,2025-07-28,4,69611.16,Shipped
ORD00054604,CUST004750,PROD0098,2022-12-20,1,2511.08,Delivered
ORD00083440,CUST004209,PROD0048,2023-12-03,1,2437.14,Returned
ORD00031236,CUST000007,PROD0037,2024-11-25,1,,Returned
ORD00058461,CUST006329,PROD0075,2025-08-20,1,1127.95,Delivered
ORD00079251,CUST001448,PROD0017,2025-07-17,2,59226.36,Shipped
ORD00096511,CUST002668,PROD0079,2025-11-02,4,5060.4,Delivered
ORD00078683,CUST008509,PROD0014,2022-10-22,6,196214.22,Cancelled
ORD00013560,CUST013505,PROD0016,2022-05-18,3,26269.5,Delivered
ORD00086655,CUST009714,PROD0047,2024-07-01,2,5537.6,Delivered
ORD00062613,CUST003332,PROD0046,2025-06-09,2,9766.36,Delivered
ORD00042293,CUST017214,PROD0033,2024-07-31,2,38529.98,Cancelled
ORD00070753,CUST000427,PROD0029,2025-12-11,2,25532.94,Delivered
ORD00071512,CUST011556,PROD0036,2024-06-13,1,7562.38,Pending
ORD00029076,CUST019208,PROD0070,2023-10-01,1,9545.38,Delivered
ORD00013116,CUST013044,PROD0071,2024-12-12,1,1798.22,Pending
ORD00048368,CUST007288,PROD0079,2023-07-26,1,1265.1,Delivered
ORD00061764,CUST011590,PROD0040,2025-01-16,2,3502.64,Delivered
ORD00050333,CUST002856,PROD0014,2025-01-06,1,32702.37,Delivered
ORD00051256,CUST012051,PROD0072,2025-08-27,2,12039.7,Delivered
ORD00095382,CUST015615,PROD0100,2025-04-19,1,386.41,Pending
ORD00075629,CUST008711,PROD0024,2025-11-03,6,53072.34,Shipped
ORD00029667,CUST002362,PROD0045,2023-11-07,1,,Delivered
ORD00014523,CUST018441,PROD0012,2024-03-25,2,94732.7,Delivered
ORD00010131,CUST001440,PROD0043,2024-11-12,1,270.98,Delivered
ORD00077264,CUST018880,PROD0031,2024-04-27,1,19668.5,Delivered
ORD00086229,CUST015326,PROD0095,2024-08-27,6,10738.44,Pending
ORD00017530,CUST009133,PROD0004,2025-06-21,1,36063.99,Delivered
ORD00036173,CUST012551,PROD0030,2025-10-30,1,19536.17,Pending
ORD00010356,CUST003963,PROD0024,2025-05-14,5,44226.95,Delivered
ORD00058107,CUST007816,PROD0049,2025-09-25,1,7126.1,Delivered
ORD00056695,CUST019015,PROD0047,2024-11-07,8,22150.4,Delivered
ORD00090193,CUST018350,PROD0015,2022-08-08,4,119502.04,Cancelled
ORD00042373,CUST014080,PROD0075,2022-10-02,2,2255.9,Delivered
ORD00071875,,PROD0018,2023-04-26,4,88844.28,Delivered
ORD00038315,CUST019739,PROD0026,2025-11-26,8,86691.28,Pending
ORD00000452,CUST006367,PROD0044,2023-12-14,3,9955.14,Delivered
ORD00075342,CUST003301,PROD0006,2023-08-12,2,66753.24,Delivered
ORD00007082,CUST007734,PROD0078,2022-10-15,3,254.13,Delivered
ORD00033337,CUST998064,PROD0062,2023-07-01,1,484.95,Delivered
ORD00072593,CUST014148,PROD0081,2025-01-08,3,2968.23,Pending
ORD00055091,CUST008865,PROD0057,2022-08-15,2,3002.34,Cancelled
ORD00090629,CUST011365,PROD0091,2023-01-12,8,1583.36,Delivered
ORD00020670,CUST011785,PROD0010,2025-08-18,3,8462.28,Cancelled
ORD00021555,CUST002622,PROD0097,2025-11-23,1,134.3,Pending
ORD00054066,CUST018804,PROD0029,2025-10-21,2,25532.94,Pending
ORD00061080,CUST003869,PROD0054,2024-12-07,2,340.74,Pending
ORD00007295,CUST005477,PROD0079,2022-10-31,4,5060.4,Delivered
ORD00009329,CUST016182,PROD0044,2023-06-28,4,13273.52,Shipped
ORD00011209,CUST014214,PROD0025,2025-04-19,3,53446.65,Pending
ORD00039925,CUST011416,PROD0069,2025-06-25,5,34877.65,Pending
ORD00036153,CUST010761,PROD0096,2025-06-08,1,3019.59,Pending
ORD00050465,CUST012212,PROD0081,2024-12-06,3,2968.23,Pending
ORD00022834,CUST015235,PROD0053,2025-02-08,1,4886.41,Delivered
ORD00052687,CUST016363,PROD0080,2025-07-01,4,2223.2,Delivered
ORD00095952,CUST004619,PROD0091,2025-06-04,3,593.76,Pending
ORD00050555,CUST008218,PROD0036,2025-05-10,2,15124.76,Cancelled
ORD00089353,CUST017388,PROD0091,2024-02-03,1,197.92,Pending
ORD00042627,CUST007165,PROD0022,2024-12-05,2,18081.64,Delivered
ORD00069706,CUST008112,PROD0097,2023-11-20,1,134.3,Delivered
ORD00080245,CUST002982,PROD0094,2025-01-11,1,527.55,Shipped
ORD00019932,CUST014562,PROD0047,2025-09-03,1,2768.8,Delivered
ORD00044124,,PROD0020,2023-09-19,3,142777.74,Delivered
ORD00004623,CUST012155,PROD0056,2025-06-07,1,3372.77,Shipped
ORD00024187,CUST017995,PROD0060,2025-03-22,2,1133.76,Shipped
ORD00018328,CUST000009,PROD0092,2024-06-12,2,7148.66,Delivered
ORD00070213,CUST000348,PROD0018,2024-09-29,1,22211.07,Delivered
ORD00062254,CUST008536,PROD0080,2023-06-14,2,1111.6,Shipped
ORD00030751,CUST004609,PROD0058,2025-07-02,4,8193.32,Returned
ORD00096019,CUST008664,PROD0029,2025-11-04,1,12766.47,Delivered
ORD00095591,CUST012860,PROD0052,2025-03-01,4,17473.24,Delivered
ORD00089022,CUST019447,PROD0023,2025-04-26,4,8233.76,Pending
ORD00089897,CUST017757,PROD0004,2025-05-01,2,72127.98,Delivered
ORD00067206,CUST007713,PROD0095,2025-12-17,4,7158.96,Pending
ORD00086902,CUST018580,PROD0052,2025-12-02,1,4368.31,pending 
ORD00084768,CUST012435,PROD0061,2025-11-27,1,2366.59,Pending
ORD00028304,CUST014292,PROD0080,2024-11-09,1,555.8,Delivered
ORD00012569,CUST016206,PROD0066,2022-11-27,1,2343.68,Delivered
ORD00093793,CUST012283,PROD0086,2024-06-23,1,175.09,Delivered
ORD00085488,CUST005039,PROD0083,2025-07-15,1,2057.5,Delivered
ORD00068635,CUST020000,PROD0039,2025-07-30,1,4468.46,Delivered
ORD00015232,CUST003713,PROD0007,2024-10-13,2,41012.36,Shipped
ORD00030831,CUST003597,PROD0038,2025-10-18,3,59529.96,Delivered
ORD00047983,CUST004808,PROD0094,2025-08-12,3,1582.65,Delivered
ORD00039152,CUST018013,PROD0027,2024-12-09,1,8074.96,Delivered
ORD00086145,CUST013488,PROD0035,2025-08-17,1,17402.79,Delivered
ORD00050999,CUST010451,PROD0029,2025-08-14,2,25532.94,Returned
ORD00043940,CUST001666,PROD0069,2025-08-10,1,6975.53,Delivered
ORD00059630,CUST018996,PROD0055,2023-12-12,4,2843.8,Delivered
ORD00026410,CUST015361,PROD0087,2025-11-08,2,9103.64,Shipped
ORD00085335,CUST000033,PROD0038,2022-10-25,4,79373.28,Delivered
ORD00064162,CUST016070,PROD0099,2023-04-11,3,919.17,Shipped
ORD00009392,CUST011402,PROD0008,2024-11-07,4,112020.88,Pending
ORD00097835,CUST019681,PROD0044,2025-09-05,1,3318.38,Shipped
ORD00080271,CUST008668,PROD0058,2024-11-25,2,4096.66,Delivered
ORD00011295,CUST018570,PROD0094,2023-02-04,2,1055.1,Returned
ORD00037106,CUST017591,PROD0017,2025-09-05,1,29613.18,Delivered
ORD00049657,CUST017311,PROD0062,2024-08-11,4,1939.8,Delivered
ORD00016226,CUST005439,PROD0096,2024-07-16,3,9058.77,Delivered
ORD00078696,CUST015557,PROD0050,2025-09-13,5,19944.25,Delivered
ORD00023660,CUST010494,PROD0077,2022-10-29,1,558.39,Delivered
ORD00039785,CUST003986,PROD0026,2023-08-18,3,32509.23,Delivered
ORD00078760,CUST002348,PROD0081,2023-02-03,2,1978.82,Delivered
ORD00002283,CUST005851,PROD0037,2025-05-25,3,53698.68,Delivered
ORD00023849,CUST015279,PROD0089,2025-07-15,2,6996.44,Delivered
